USER_ID,USER_NAME,ROLE,PROJECT_ID,PROJECT_NAME,ALLOCATION_START,ALLOCATION_END,ACTIVITY,MON_HRS,TUE_HRS,WED_HRS,THUR_HRS,FRI_HRS,SAT_HRS,Q1,Q2,Q3,Q4,Q5,USER_COMMENTS
451,Renell Petkov,intern,6401.0,Keylex,2025-03-15,2027-06-22,Analyzing data,3.0,3.0,5.0,3.0,5.0,9.0,5.0,4.0,3.0,1.0,4.0,
451,Renell Petkov,intern,5630.0,Domainer,2023-11-09,2025-03-30,technical support,8.0,5.0,10.0,4.0,3.0,4.0,2.0,4.0,5.0,1.0,2.0,eget elit sodales scelerisque mauris sit amet eros
451,Renell Petkov,intern,5320.0,Span,2025-02-24,2026-09-21,technical support,8.0,5.0,10.0,4.0,3.0,4.0,2.0,4.0,5.0,1.0,2.0,eget elit sodales scelerisque mauris sit amet eros
451,Renell Petkov,intern,6081.0,Lotstring,2024-07-01,2024-10-14,technical support,8.0,5.0,10.0,4.0,3.0,4.0,2.0,4.0,5.0,1.0,2.0,eget elit sodales scelerisque mauris sit amet eros
451,Renell Petkov,intern,1420.0,Alphazap,2025-11-01,2026-02-19,technical support,8.0,5.0,10.0,4.0,3.0,4.0,2.0,4.0,5.0,1.0,2.0,eget elit sodales scelerisque mauris sit amet eros
451,Renell Petkov,intern,6401.0,Keylex,2025-03-15,2027-06-22,technical support,8.0,5.0,10.0,4.0,3.0,4.0,2.0,4.0,5.0,1.0,2.0,eget elit sodales scelerisque mauris sit amet eros
451,Renell Petkov,intern,5630.0,Domainer,2023-11-09,2025-03-30,Setting up a project management tool,3.0,6.0,7.0,6.0,4.0,10.0,2.0,4.0,5.0,1.0,2.0,eget elit sodales scelerisque mauris sit amet eros
451,Renell Petkov,intern,5320.0,Span,2025-02-24,2026-09-21,Setting up a project management tool,3.0,6.0,7.0,6.0,4.0,10.0,2.0,4.0,5.0,1.0,2.0,eget elit sodales scelerisque mauris sit amet eros
451,Renell Petkov,intern,6081.0,Lotstring,2024-07-01,2024-10-14,Setting up a project management tool,3.0,6.0,7.0,6.0,4.0,10.0,2.0,4.0,5.0,1.0,2.0,eget elit sodales scelerisque mauris sit amet eros
451,Renell Petkov,intern,1420.0,Alphazap,2025-11-01,2026-02-19,Setting up a project management tool,3.0,6.0,7.0,6.0,4.0,10.0,2.0,4.0,5.0,1.0,2.0,eget elit sodales scelerisque mauris sit amet eros
451,Renell Petkov,intern,6401.0,Keylex,2025-03-15,2027-06-22,Setting up a project management tool,3.0,6.0,7.0,6.0,4.0,10.0,2.0,4.0,5.0,1.0,2.0,eget elit sodales scelerisque mauris sit amet eros
451,Renell Petkov,intern,5630.0,Domainer,2023-11-09,2025-03-30,Developing a new software,9.0,11.0,3.0,3.0,11.0,12.0,2.0,4.0,5.0,1.0,2.0,eget elit sodales scelerisque mauris sit amet eros
451,Renell Petkov,intern,5320.0,Span,2025-02-24,2026-09-21,Developing a new software,9.0,11.0,3.0,3.0,11.0,12.0,2.0,4.0,5.0,1.0,2.0,eget elit sodales scelerisque mauris sit amet eros
451,Renell Petkov,intern,6081.0,Lotstring,2024-07-01,2024-10-14,Developing a new software,9.0,11.0,3.0,3.0,11.0,12.0,2.0,4.0,5.0,1.0,2.0,eget elit sodales scelerisque mauris sit amet eros
451,Renell Petkov,intern,1420.0,Alphazap,2025-11-01,2026-02-19,Developing a new software,9.0,11.0,3.0,3.0,11.0,12.0,2.0,4.0,5.0,1.0,2.0,eget elit sodales scelerisque mauris sit amet eros
451,Renell Petkov,intern,6401.0,Keylex,2025-03-15,2027-06-22,Developing a new software,9.0,11.0,3.0,3.0,11.0,12.0,2.0,4.0,5.0,1.0,2.0,eget elit sodales scelerisque mauris sit amet eros
451,Renell Petkov,intern,5630.0,Domainer,2023-11-09,2025-03-30,Designing a user interface,8.0,6.0,9.0,9.0,12.0,9.0,2.0,4.0,5.0,1.0,2.0,eget elit sodales scelerisque mauris sit amet eros
451,Renell Petkov,intern,5320.0,Span,2025-02-24,2026-09-21,Designing a user interface,8.0,6.0,9.0,9.0,12.0,9.0,2.0,4.0,5.0,1.0,2.0,eget elit sodales scelerisque mauris sit amet eros
451,Renell Petkov,intern,6081.0,Lotstring,2024-07-01,2024-10-14,Designing a user interface,8.0,6.0,9.0,9.0,12.0,9.0,2.0,4.0,5.0,1.0,2.0,eget elit sodales scelerisque mauris sit amet eros
451,Renell Petkov,intern,1420.0,Alphazap,2025-11-01,2026-02-19,Designing a user interface,8.0,6.0,9.0,9.0,12.0,9.0,2.0,4.0,5.0,1.0,2.0,eget elit sodales scelerisque mauris sit amet eros
451,Renell Petkov,intern,6401.0,Keylex,2025-03-15,2027-06-22,Designing a user interface,8.0,6.0,9.0,9.0,12.0,9.0,2.0,4.0,5.0,1.0,2.0,eget elit sodales scelerisque mauris sit amet eros
451,Renell Petkov,intern,5630.0,Domainer,2023-11-09,2025-03-30,Analyzing data,3.0,3.0,5.0,3.0,5.0,9.0,2.0,4.0,5.0,1.0,2.0,eget elit sodales scelerisque mauris sit amet eros
451,Renell Petkov,intern,5320.0,Span,2025-02-24,2026-09-21,Analyzing data,3.0,3.0,5.0,3.0,5.0,9.0,2.0,4.0,5.0,1.0,2.0,eget elit sodales scelerisque mauris sit amet eros
451,Renell Petkov,intern,6081.0,Lotstring,2024-07-01,2024-10-14,Analyzing data,3.0,3.0,5.0,3.0,5.0,9.0,2.0,4.0,5.0,1.0,2.0,eget elit sodales scelerisque mauris sit amet eros
451,Renell Petkov,intern,1420.0,Alphazap,2025-11-01,2026-02-19,Analyzing data,3.0,3.0,5.0,3.0,5.0,9.0,2.0,4.0,5.0,1.0,2.0,eget elit sodales scelerisque mauris sit amet eros
451,Renell Petkov,intern,6401.0,Keylex,2025-03-15,2027-06-22,Analyzing data,3.0,3.0,5.0,3.0,5.0,9.0,2.0,4.0,5.0,1.0,2.0,eget elit sodales scelerisque mauris sit amet eros
452,Anastassia Cuschieri,architect,,,,,,,,,,,,,,,,,
453,Bary Gillbe,architect,,,,,,,,,,,,,,,,,
454,Rosanne Arney,intern,,,,,,,,,,,,,,,,,
455,Cullen Matthiesen,architect,,,,,,,,,,,,,,,,,
456,Minta Broose,intern,,,,,,,,,,,,,,,,,
457,Johnette Dollar,architect,5980.0,Stringtough,2025-05-03,2025-07-14,Optimizing database performance,11.0,4.0,10.0,6.0,4.0,7.0,3.0,3.0,3.0,4.0,3.0,cursus urna ut tellus nulla ut erat id mauris
458,Cathlene Swadlen,intern,2701.0,Latlux,2024-03-28,2026-08-05,Training employees on a new software system,6.0,3.0,8.0,5.0,12.0,9.0,4.0,3.0,4.0,2.0,2.0,
459,Jacqueline Gainsburgh,admin,3980.0,Stim,2023-07-10,2026-01-11,Analyzing data,4.0,4.0,7.0,5.0,8.0,10.0,1.0,3.0,3.0,4.0,2.0,nisi eu orci mauris lacinia sapien quis libero nullam
460,Rupert Lavallie,architect,,,,,,,,,,,,,,,,,
461,Brittani Metzke,architect,1430.0,Y-Solowarm,2025-05-23,2026-10-21,Configuring virtual machines,11.0,9.0,12.0,5.0,10.0,10.0,5.0,1.0,2.0,3.0,4.0,
462,Barbra Glasscott,architect,5960.0,Zoolab,2025-01-25,2027-10-27,Automating repetitive tasks,12.0,3.0,8.0,11.0,11.0,3.0,2.0,4.0,2.0,4.0,5.0,
462,Barbra Glasscott,architect,1370.0,Aerified,2024-07-10,2025-09-09,Automating repetitive tasks,12.0,3.0,8.0,11.0,11.0,3.0,2.0,4.0,2.0,4.0,5.0,
462,Barbra Glasscott,architect,2910.0,Subin,2026-03-24,2026-03-13,Automating repetitive tasks,12.0,3.0,8.0,11.0,11.0,3.0,2.0,4.0,2.0,4.0,5.0,
462,Barbra Glasscott,architect,1360.0,Lotlux,2023-11-07,2026-12-09,Automating repetitive tasks,12.0,3.0,8.0,11.0,11.0,3.0,2.0,4.0,2.0,4.0,5.0,
462,Barbra Glasscott,architect,6940.0,Stim,2023-07-08,2026-09-03,Automating repetitive tasks,12.0,3.0,8.0,11.0,11.0,3.0,2.0,4.0,2.0,4.0,5.0,
462,Barbra Glasscott,architect,5960.0,Zoolab,2025-01-25,2027-10-27,Implementing a cybersecurity solution,10.0,10.0,12.0,8.0,12.0,3.0,2.0,4.0,2.0,4.0,5.0,
462,Barbra Glasscott,architect,1370.0,Aerified,2024-07-10,2025-09-09,Implementing a cybersecurity solution,10.0,10.0,12.0,8.0,12.0,3.0,2.0,4.0,2.0,4.0,5.0,
462,Barbra Glasscott,architect,2910.0,Subin,2026-03-24,2026-03-13,Implementing a cybersecurity solution,10.0,10.0,12.0,8.0,12.0,3.0,2.0,4.0,2.0,4.0,5.0,
462,Barbra Glasscott,architect,1360.0,Lotlux,2023-11-07,2026-12-09,Implementing a cybersecurity solution,10.0,10.0,12.0,8.0,12.0,3.0,2.0,4.0,2.0,4.0,5.0,
462,Barbra Glasscott,architect,6940.0,Stim,2023-07-08,2026-09-03,Implementing a cybersecurity solution,10.0,10.0,12.0,8.0,12.0,3.0,2.0,4.0,2.0,4.0,5.0,
462,Barbra Glasscott,architect,5960.0,Zoolab,2025-01-25,2027-10-27,Migrating data to a new server,10.0,12.0,6.0,6.0,12.0,12.0,2.0,4.0,2.0,4.0,5.0,
462,Barbra Glasscott,architect,1370.0,Aerified,2024-07-10,2025-09-09,Migrating data to a new server,10.0,12.0,6.0,6.0,12.0,12.0,2.0,4.0,2.0,4.0,5.0,
462,Barbra Glasscott,architect,2910.0,Subin,2026-03-24,2026-03-13,Migrating data to a new server,10.0,12.0,6.0,6.0,12.0,12.0,2.0,4.0,2.0,4.0,5.0,
462,Barbra Glasscott,architect,1360.0,Lotlux,2023-11-07,2026-12-09,Migrating data to a new server,10.0,12.0,6.0,6.0,12.0,12.0,2.0,4.0,2.0,4.0,5.0,
462,Barbra Glasscott,architect,6940.0,Stim,2023-07-08,2026-09-03,Migrating data to a new server,10.0,12.0,6.0,6.0,12.0,12.0,2.0,4.0,2.0,4.0,5.0,
462,Barbra Glasscott,architect,5960.0,Zoolab,2025-01-25,2027-10-27,Designing a user interface,9.0,11.0,7.0,12.0,7.0,12.0,2.0,4.0,2.0,4.0,5.0,
462,Barbra Glasscott,architect,1370.0,Aerified,2024-07-10,2025-09-09,Designing a user interface,9.0,11.0,7.0,12.0,7.0,12.0,2.0,4.0,2.0,4.0,5.0,
462,Barbra Glasscott,architect,2910.0,Subin,2026-03-24,2026-03-13,Designing a user interface,9.0,11.0,7.0,12.0,7.0,12.0,2.0,4.0,2.0,4.0,5.0,
462,Barbra Glasscott,architect,1360.0,Lotlux,2023-11-07,2026-12-09,Designing a user interface,9.0,11.0,7.0,12.0,7.0,12.0,2.0,4.0,2.0,4.0,5.0,
462,Barbra Glasscott,architect,6940.0,Stim,2023-07-08,2026-09-03,Designing a user interface,9.0,11.0,7.0,12.0,7.0,12.0,2.0,4.0,2.0,4.0,5.0,
462,Barbra Glasscott,architect,5960.0,Zoolab,2025-01-25,2027-10-27,Testing a website,7.0,3.0,11.0,6.0,6.0,8.0,2.0,4.0,2.0,4.0,5.0,
462,Barbra Glasscott,architect,1370.0,Aerified,2024-07-10,2025-09-09,Testing a website,7.0,3.0,11.0,6.0,6.0,8.0,2.0,4.0,2.0,4.0,5.0,
462,Barbra Glasscott,architect,2910.0,Subin,2026-03-24,2026-03-13,Testing a website,7.0,3.0,11.0,6.0,6.0,8.0,2.0,4.0,2.0,4.0,5.0,
462,Barbra Glasscott,architect,1360.0,Lotlux,2023-11-07,2026-12-09,Testing a website,7.0,3.0,11.0,6.0,6.0,8.0,2.0,4.0,2.0,4.0,5.0,
462,Barbra Glasscott,architect,6940.0,Stim,2023-07-08,2026-09-03,Testing a website,7.0,3.0,11.0,6.0,6.0,8.0,2.0,4.0,2.0,4.0,5.0,
462,Barbra Glasscott,architect,5960.0,Zoolab,2025-01-25,2027-10-27,Automating repetitive tasks,12.0,3.0,8.0,11.0,11.0,3.0,5.0,3.0,2.0,4.0,5.0,
462,Barbra Glasscott,architect,1370.0,Aerified,2024-07-10,2025-09-09,Automating repetitive tasks,12.0,3.0,8.0,11.0,11.0,3.0,5.0,3.0,2.0,4.0,5.0,
462,Barbra Glasscott,architect,2910.0,Subin,2026-03-24,2026-03-13,Automating repetitive tasks,12.0,3.0,8.0,11.0,11.0,3.0,5.0,3.0,2.0,4.0,5.0,
462,Barbra Glasscott,architect,1360.0,Lotlux,2023-11-07,2026-12-09,Automating repetitive tasks,12.0,3.0,8.0,11.0,11.0,3.0,5.0,3.0,2.0,4.0,5.0,
462,Barbra Glasscott,architect,6940.0,Stim,2023-07-08,2026-09-03,Automating repetitive tasks,12.0,3.0,8.0,11.0,11.0,3.0,5.0,3.0,2.0,4.0,5.0,
462,Barbra Glasscott,architect,5960.0,Zoolab,2025-01-25,2027-10-27,Implementing a cybersecurity solution,10.0,10.0,12.0,8.0,12.0,3.0,5.0,3.0,2.0,4.0,5.0,
462,Barbra Glasscott,architect,1370.0,Aerified,2024-07-10,2025-09-09,Implementing a cybersecurity solution,10.0,10.0,12.0,8.0,12.0,3.0,5.0,3.0,2.0,4.0,5.0,
462,Barbra Glasscott,architect,2910.0,Subin,2026-03-24,2026-03-13,Implementing a cybersecurity solution,10.0,10.0,12.0,8.0,12.0,3.0,5.0,3.0,2.0,4.0,5.0,
462,Barbra Glasscott,architect,1360.0,Lotlux,2023-11-07,2026-12-09,Implementing a cybersecurity solution,10.0,10.0,12.0,8.0,12.0,3.0,5.0,3.0,2.0,4.0,5.0,
462,Barbra Glasscott,architect,6940.0,Stim,2023-07-08,2026-09-03,Implementing a cybersecurity solution,10.0,10.0,12.0,8.0,12.0,3.0,5.0,3.0,2.0,4.0,5.0,
462,Barbra Glasscott,architect,5960.0,Zoolab,2025-01-25,2027-10-27,Migrating data to a new server,10.0,12.0,6.0,6.0,12.0,12.0,5.0,3.0,2.0,4.0,5.0,
462,Barbra Glasscott,architect,1370.0,Aerified,2024-07-10,2025-09-09,Migrating data to a new server,10.0,12.0,6.0,6.0,12.0,12.0,5.0,3.0,2.0,4.0,5.0,
462,Barbra Glasscott,architect,2910.0,Subin,2026-03-24,2026-03-13,Migrating data to a new server,10.0,12.0,6.0,6.0,12.0,12.0,5.0,3.0,2.0,4.0,5.0,
462,Barbra Glasscott,architect,1360.0,Lotlux,2023-11-07,2026-12-09,Migrating data to a new server,10.0,12.0,6.0,6.0,12.0,12.0,5.0,3.0,2.0,4.0,5.0,
462,Barbra Glasscott,architect,6940.0,Stim,2023-07-08,2026-09-03,Migrating data to a new server,10.0,12.0,6.0,6.0,12.0,12.0,5.0,3.0,2.0,4.0,5.0,
462,Barbra Glasscott,architect,5960.0,Zoolab,2025-01-25,2027-10-27,Designing a user interface,9.0,11.0,7.0,12.0,7.0,12.0,5.0,3.0,2.0,4.0,5.0,
462,Barbra Glasscott,architect,1370.0,Aerified,2024-07-10,2025-09-09,Designing a user interface,9.0,11.0,7.0,12.0,7.0,12.0,5.0,3.0,2.0,4.0,5.0,
462,Barbra Glasscott,architect,2910.0,Subin,2026-03-24,2026-03-13,Designing a user interface,9.0,11.0,7.0,12.0,7.0,12.0,5.0,3.0,2.0,4.0,5.0,
462,Barbra Glasscott,architect,1360.0,Lotlux,2023-11-07,2026-12-09,Designing a user interface,9.0,11.0,7.0,12.0,7.0,12.0,5.0,3.0,2.0,4.0,5.0,
462,Barbra Glasscott,architect,6940.0,Stim,2023-07-08,2026-09-03,Designing a user interface,9.0,11.0,7.0,12.0,7.0,12.0,5.0,3.0,2.0,4.0,5.0,
462,Barbra Glasscott,architect,5960.0,Zoolab,2025-01-25,2027-10-27,Testing a website,7.0,3.0,11.0,6.0,6.0,8.0,5.0,3.0,2.0,4.0,5.0,
462,Barbra Glasscott,architect,1370.0,Aerified,2024-07-10,2025-09-09,Testing a website,7.0,3.0,11.0,6.0,6.0,8.0,5.0,3.0,2.0,4.0,5.0,
462,Barbra Glasscott,architect,2910.0,Subin,2026-03-24,2026-03-13,Testing a website,7.0,3.0,11.0,6.0,6.0,8.0,5.0,3.0,2.0,4.0,5.0,
462,Barbra Glasscott,architect,1360.0,Lotlux,2023-11-07,2026-12-09,Testing a website,7.0,3.0,11.0,6.0,6.0,8.0,5.0,3.0,2.0,4.0,5.0,
462,Barbra Glasscott,architect,6940.0,Stim,2023-07-08,2026-09-03,Testing a website,7.0,3.0,11.0,6.0,6.0,8.0,5.0,3.0,2.0,4.0,5.0,
462,Barbra Glasscott,architect,5960.0,Zoolab,2025-01-25,2027-10-27,Automating repetitive tasks,12.0,3.0,8.0,11.0,11.0,3.0,4.0,1.0,3.0,5.0,4.0,
462,Barbra Glasscott,architect,1370.0,Aerified,2024-07-10,2025-09-09,Automating repetitive tasks,12.0,3.0,8.0,11.0,11.0,3.0,4.0,1.0,3.0,5.0,4.0,
462,Barbra Glasscott,architect,2910.0,Subin,2026-03-24,2026-03-13,Automating repetitive tasks,12.0,3.0,8.0,11.0,11.0,3.0,4.0,1.0,3.0,5.0,4.0,
462,Barbra Glasscott,architect,1360.0,Lotlux,2023-11-07,2026-12-09,Automating repetitive tasks,12.0,3.0,8.0,11.0,11.0,3.0,4.0,1.0,3.0,5.0,4.0,
462,Barbra Glasscott,architect,6940.0,Stim,2023-07-08,2026-09-03,Automating repetitive tasks,12.0,3.0,8.0,11.0,11.0,3.0,4.0,1.0,3.0,5.0,4.0,
462,Barbra Glasscott,architect,5960.0,Zoolab,2025-01-25,2027-10-27,Implementing a cybersecurity solution,10.0,10.0,12.0,8.0,12.0,3.0,4.0,1.0,3.0,5.0,4.0,
462,Barbra Glasscott,architect,1370.0,Aerified,2024-07-10,2025-09-09,Implementing a cybersecurity solution,10.0,10.0,12.0,8.0,12.0,3.0,4.0,1.0,3.0,5.0,4.0,
462,Barbra Glasscott,architect,2910.0,Subin,2026-03-24,2026-03-13,Implementing a cybersecurity solution,10.0,10.0,12.0,8.0,12.0,3.0,4.0,1.0,3.0,5.0,4.0,
462,Barbra Glasscott,architect,1360.0,Lotlux,2023-11-07,2026-12-09,Implementing a cybersecurity solution,10.0,10.0,12.0,8.0,12.0,3.0,4.0,1.0,3.0,5.0,4.0,
462,Barbra Glasscott,architect,6940.0,Stim,2023-07-08,2026-09-03,Implementing a cybersecurity solution,10.0,10.0,12.0,8.0,12.0,3.0,4.0,1.0,3.0,5.0,4.0,
462,Barbra Glasscott,architect,5960.0,Zoolab,2025-01-25,2027-10-27,Migrating data to a new server,10.0,12.0,6.0,6.0,12.0,12.0,4.0,1.0,3.0,5.0,4.0,
462,Barbra Glasscott,architect,1370.0,Aerified,2024-07-10,2025-09-09,Migrating data to a new server,10.0,12.0,6.0,6.0,12.0,12.0,4.0,1.0,3.0,5.0,4.0,
462,Barbra Glasscott,architect,2910.0,Subin,2026-03-24,2026-03-13,Migrating data to a new server,10.0,12.0,6.0,6.0,12.0,12.0,4.0,1.0,3.0,5.0,4.0,
462,Barbra Glasscott,architect,1360.0,Lotlux,2023-11-07,2026-12-09,Migrating data to a new server,10.0,12.0,6.0,6.0,12.0,12.0,4.0,1.0,3.0,5.0,4.0,
462,Barbra Glasscott,architect,6940.0,Stim,2023-07-08,2026-09-03,Migrating data to a new server,10.0,12.0,6.0,6.0,12.0,12.0,4.0,1.0,3.0,5.0,4.0,
462,Barbra Glasscott,architect,5960.0,Zoolab,2025-01-25,2027-10-27,Designing a user interface,9.0,11.0,7.0,12.0,7.0,12.0,4.0,1.0,3.0,5.0,4.0,
462,Barbra Glasscott,architect,1370.0,Aerified,2024-07-10,2025-09-09,Designing a user interface,9.0,11.0,7.0,12.0,7.0,12.0,4.0,1.0,3.0,5.0,4.0,
462,Barbra Glasscott,architect,2910.0,Subin,2026-03-24,2026-03-13,Designing a user interface,9.0,11.0,7.0,12.0,7.0,12.0,4.0,1.0,3.0,5.0,4.0,
462,Barbra Glasscott,architect,1360.0,Lotlux,2023-11-07,2026-12-09,Designing a user interface,9.0,11.0,7.0,12.0,7.0,12.0,4.0,1.0,3.0,5.0,4.0,
462,Barbra Glasscott,architect,6940.0,Stim,2023-07-08,2026-09-03,Designing a user interface,9.0,11.0,7.0,12.0,7.0,12.0,4.0,1.0,3.0,5.0,4.0,
462,Barbra Glasscott,architect,5960.0,Zoolab,2025-01-25,2027-10-27,Testing a website,7.0,3.0,11.0,6.0,6.0,8.0,4.0,1.0,3.0,5.0,4.0,
462,Barbra Glasscott,architect,1370.0,Aerified,2024-07-10,2025-09-09,Testing a website,7.0,3.0,11.0,6.0,6.0,8.0,4.0,1.0,3.0,5.0,4.0,
462,Barbra Glasscott,architect,2910.0,Subin,2026-03-24,2026-03-13,Testing a website,7.0,3.0,11.0,6.0,6.0,8.0,4.0,1.0,3.0,5.0,4.0,
462,Barbra Glasscott,architect,1360.0,Lotlux,2023-11-07,2026-12-09,Testing a website,7.0,3.0,11.0,6.0,6.0,8.0,4.0,1.0,3.0,5.0,4.0,
462,Barbra Glasscott,architect,6940.0,Stim,2023-07-08,2026-09-03,Testing a website,7.0,3.0,11.0,6.0,6.0,8.0,4.0,1.0,3.0,5.0,4.0,
462,Barbra Glasscott,architect,5960.0,Zoolab,2025-01-25,2027-10-27,Automating repetitive tasks,12.0,3.0,8.0,11.0,11.0,3.0,3.0,4.0,3.0,1.0,3.0,curabitur convallis duis consequat dui nec nisi
462,Barbra Glasscott,architect,1370.0,Aerified,2024-07-10,2025-09-09,Automating repetitive tasks,12.0,3.0,8.0,11.0,11.0,3.0,3.0,4.0,3.0,1.0,3.0,curabitur convallis duis consequat dui nec nisi
462,Barbra Glasscott,architect,2910.0,Subin,2026-03-24,2026-03-13,Automating repetitive tasks,12.0,3.0,8.0,11.0,11.0,3.0,3.0,4.0,3.0,1.0,3.0,curabitur convallis duis consequat dui nec nisi
462,Barbra Glasscott,architect,1360.0,Lotlux,2023-11-07,2026-12-09,Automating repetitive tasks,12.0,3.0,8.0,11.0,11.0,3.0,3.0,4.0,3.0,1.0,3.0,curabitur convallis duis consequat dui nec nisi
462,Barbra Glasscott,architect,6940.0,Stim,2023-07-08,2026-09-03,Automating repetitive tasks,12.0,3.0,8.0,11.0,11.0,3.0,3.0,4.0,3.0,1.0,3.0,curabitur convallis duis consequat dui nec nisi
462,Barbra Glasscott,architect,5960.0,Zoolab,2025-01-25,2027-10-27,Implementing a cybersecurity solution,10.0,10.0,12.0,8.0,12.0,3.0,3.0,4.0,3.0,1.0,3.0,curabitur convallis duis consequat dui nec nisi
462,Barbra Glasscott,architect,1370.0,Aerified,2024-07-10,2025-09-09,Implementing a cybersecurity solution,10.0,10.0,12.0,8.0,12.0,3.0,3.0,4.0,3.0,1.0,3.0,curabitur convallis duis consequat dui nec nisi
462,Barbra Glasscott,architect,2910.0,Subin,2026-03-24,2026-03-13,Implementing a cybersecurity solution,10.0,10.0,12.0,8.0,12.0,3.0,3.0,4.0,3.0,1.0,3.0,curabitur convallis duis consequat dui nec nisi
462,Barbra Glasscott,architect,1360.0,Lotlux,2023-11-07,2026-12-09,Implementing a cybersecurity solution,10.0,10.0,12.0,8.0,12.0,3.0,3.0,4.0,3.0,1.0,3.0,curabitur convallis duis consequat dui nec nisi
462,Barbra Glasscott,architect,6940.0,Stim,2023-07-08,2026-09-03,Implementing a cybersecurity solution,10.0,10.0,12.0,8.0,12.0,3.0,3.0,4.0,3.0,1.0,3.0,curabitur convallis duis consequat dui nec nisi
462,Barbra Glasscott,architect,5960.0,Zoolab,2025-01-25,2027-10-27,Migrating data to a new server,10.0,12.0,6.0,6.0,12.0,12.0,3.0,4.0,3.0,1.0,3.0,curabitur convallis duis consequat dui nec nisi
462,Barbra Glasscott,architect,1370.0,Aerified,2024-07-10,2025-09-09,Migrating data to a new server,10.0,12.0,6.0,6.0,12.0,12.0,3.0,4.0,3.0,1.0,3.0,curabitur convallis duis consequat dui nec nisi
462,Barbra Glasscott,architect,2910.0,Subin,2026-03-24,2026-03-13,Migrating data to a new server,10.0,12.0,6.0,6.0,12.0,12.0,3.0,4.0,3.0,1.0,3.0,curabitur convallis duis consequat dui nec nisi
462,Barbra Glasscott,architect,1360.0,Lotlux,2023-11-07,2026-12-09,Migrating data to a new server,10.0,12.0,6.0,6.0,12.0,12.0,3.0,4.0,3.0,1.0,3.0,curabitur convallis duis consequat dui nec nisi
462,Barbra Glasscott,architect,6940.0,Stim,2023-07-08,2026-09-03,Migrating data to a new server,10.0,12.0,6.0,6.0,12.0,12.0,3.0,4.0,3.0,1.0,3.0,curabitur convallis duis consequat dui nec nisi
462,Barbra Glasscott,architect,5960.0,Zoolab,2025-01-25,2027-10-27,Designing a user interface,9.0,11.0,7.0,12.0,7.0,12.0,3.0,4.0,3.0,1.0,3.0,curabitur convallis duis consequat dui nec nisi
462,Barbra Glasscott,architect,1370.0,Aerified,2024-07-10,2025-09-09,Designing a user interface,9.0,11.0,7.0,12.0,7.0,12.0,3.0,4.0,3.0,1.0,3.0,curabitur convallis duis consequat dui nec nisi
462,Barbra Glasscott,architect,2910.0,Subin,2026-03-24,2026-03-13,Designing a user interface,9.0,11.0,7.0,12.0,7.0,12.0,3.0,4.0,3.0,1.0,3.0,curabitur convallis duis consequat dui nec nisi
462,Barbra Glasscott,architect,1360.0,Lotlux,2023-11-07,2026-12-09,Designing a user interface,9.0,11.0,7.0,12.0,7.0,12.0,3.0,4.0,3.0,1.0,3.0,curabitur convallis duis consequat dui nec nisi
462,Barbra Glasscott,architect,6940.0,Stim,2023-07-08,2026-09-03,Designing a user interface,9.0,11.0,7.0,12.0,7.0,12.0,3.0,4.0,3.0,1.0,3.0,curabitur convallis duis consequat dui nec nisi
462,Barbra Glasscott,architect,5960.0,Zoolab,2025-01-25,2027-10-27,Testing a website,7.0,3.0,11.0,6.0,6.0,8.0,3.0,4.0,3.0,1.0,3.0,curabitur convallis duis consequat dui nec nisi
462,Barbra Glasscott,architect,1370.0,Aerified,2024-07-10,2025-09-09,Testing a website,7.0,3.0,11.0,6.0,6.0,8.0,3.0,4.0,3.0,1.0,3.0,curabitur convallis duis consequat dui nec nisi
462,Barbra Glasscott,architect,2910.0,Subin,2026-03-24,2026-03-13,Testing a website,7.0,3.0,11.0,6.0,6.0,8.0,3.0,4.0,3.0,1.0,3.0,curabitur convallis duis consequat dui nec nisi
462,Barbra Glasscott,architect,1360.0,Lotlux,2023-11-07,2026-12-09,Testing a website,7.0,3.0,11.0,6.0,6.0,8.0,3.0,4.0,3.0,1.0,3.0,curabitur convallis duis consequat dui nec nisi
462,Barbra Glasscott,architect,6940.0,Stim,2023-07-08,2026-09-03,Testing a website,7.0,3.0,11.0,6.0,6.0,8.0,3.0,4.0,3.0,1.0,3.0,curabitur convallis duis consequat dui nec nisi
462,Barbra Glasscott,architect,5960.0,Zoolab,2025-01-25,2027-10-27,Automating repetitive tasks,12.0,3.0,8.0,11.0,11.0,3.0,4.0,2.0,1.0,5.0,3.0,faucibus orci luctus et ultrices posuere cubilia curae donec
462,Barbra Glasscott,architect,1370.0,Aerified,2024-07-10,2025-09-09,Automating repetitive tasks,12.0,3.0,8.0,11.0,11.0,3.0,4.0,2.0,1.0,5.0,3.0,faucibus orci luctus et ultrices posuere cubilia curae donec
462,Barbra Glasscott,architect,2910.0,Subin,2026-03-24,2026-03-13,Automating repetitive tasks,12.0,3.0,8.0,11.0,11.0,3.0,4.0,2.0,1.0,5.0,3.0,faucibus orci luctus et ultrices posuere cubilia curae donec
462,Barbra Glasscott,architect,1360.0,Lotlux,2023-11-07,2026-12-09,Automating repetitive tasks,12.0,3.0,8.0,11.0,11.0,3.0,4.0,2.0,1.0,5.0,3.0,faucibus orci luctus et ultrices posuere cubilia curae donec
